barcode_prri,item_id,brand,description,specifications,category_id,transac_type,quantity,unit,unit_price,total_cost,project_code,personnel_id,user_id,expiration,remarks,par_no,created_at,location,condition
1051072786,Electrophoresis System,CBS Scientific,S/N: CSR18024212P,"Technical and Scientific Equipment
Polyacrylamide Gel Electrophoresis System
MGV-202-33
Brand: CBS Scientific
Country Origin: US

- Triple-Wide Mini-Verticals, Dual
- SDS-PAGE and Native PAGE 33cm (w) x 10cm (h)
- Electrophoresis cell with cooling chamber and coolant recirculation ports
- Platinum electrodes
- Safety cover with power leads
- 4 pcs white open-mouth clamps
- 6pcs large closed-mouth clamps
- 2 Comb for Triple Wide Units, 1 5mm x 102 well, Taper Tooth
- 2 Gel Wrap Spacer Set, 1 5mm x 10cm x 0 75mm
- 2 lengths long lasting silicone gaskets
- Conversion plate for running one gel at a time
- Compatible UPS and AVR

Inclusion of extra sets of accessories:
- 2 Comb for Triple Wide Units, 1 5mm x 102 well, taper Tooth
- 1 Gel Wrap Glass Plate Set, 33cm x 10cm Rounded
- 1 set pacers, 1 5mm x 10cm
- 2 lengths long-lasting silicone gaskets
- 2pcs white open-mouth clamps
- 2 pcs Large closed-mouth Clamp
- WPS-100, Wedge Plate Separator, pkg Of 4
- Power Supply, CE, 1-300V, 1-500mA
- Universal input power supply
- Parameters are set by pressing UP/DOWN arrow buttons in combination with a MODE button
- Power output is controlled by setting a maximum value for voltage or current The power supply automatically crosses over or switches the limiting parameter according to the programmed limits as the resistance of the electrical load changes during a run - Safety features on all

Warranty:
1 Two (2) year warranty on parts and components
2 Three (3) timeS service for preventive maintenance and calibration

Polyacrylamide Gel Electrophoresis System, S/N: CSR18024212P
Property Tag #: 19698
UPS, S/N: 20302-M24070810026
QR #: 60167
3KVA AVR, QR#: 60168",7,incoming,1,unit,268786.12,268786.12,Corporate,Editha V. Evangelista,Arlen A. Dela Cruz,,Initial Stock,24-12-0122,12/17/2024,,Serviceable
1051027809,Electroporesis,Generic,S/N: 353634,"Gel electrophoresis tank, large gel system, 20x25cm (gel size), 28x32.5x11cm (footprint) running buffer volume 2.3L complete w/ buffer chamber, 3-point leveling base, superface lid w/ attached power supply leads, UVT gel tray w/ gasketed end gates, 3 combs, 16, 24 & 36 well 1.5mm thick SN 353634",7,incoming,1,unit,57988,57988,Corporate,Rhona Jane B. Fabros,Reynante L. Ordonio,,Initial Stock,25-06-0022,12/15/2010,,
1051027810,Electroporesis,Generic,S/N: 35346,"Gel electrophoresis tank, large gel system, 20x25cm (gel size), 28x32.5x11cm (footprint) running buffer volume 2.3L complete w/ buffer chamber, 3-point leveling base, superface lid w/ attached power supply leads, UVT gel tray w/ gasketed end gates, 3 combs, 16, 24 & 36 well 1.5mm thick SN 35346",7,incoming,1,unit,57988,57988,Corporate,Rhona Jane B. Fabros,Reynante L. Ordonio,,Initial Stock,25-06-0022,12/15/2010,,
1051049989,Flourospectrometer,DeNovix,S/N: 03879,"Flourospectrometer, DeNovix DS-11 FX Spectrophotometer/Fluorometer w/ SN:03879, 1 uL UV-Vis (190-840 nm), Four Channel Fluorescence, Stand-Alone, Wi-Fi, Ethernet, USB, AndroidTM operating system featuring intuitive DeNovix EasyAppsTM software, Stand alone system - no separate PC or software installation is required, Ethernet, WiFi and USB connectivity, Brilliant 7"" Hi-Definition, glove-compatible touchscreen, Outstanding performance measuring proteins, 0 5 to 1 ul samples, Ultra high absorbance- up to 25, 000 ng/ul dsDNA or 75U mg/ml BSA, Full spectrum UV-Vis analysis (190-840 nm) for microvolume, 4 channel Fluorescence mode, Small footprint only 20 x 33 cm, AutoRun function, 4 second measurement time, Maintenance and calibration free, Inclusions: Compatible UPS, 3kva SN: 181215-1203610002, 1 pc Nicotinic acid verification fluid (1 0 ml snap top ampoule), DeNovix Starter Kit: DeNovix dsDNA Broad range Kit (250 ct), dsDNA High Sensitivity Eval Kit (50 ct) dsDNA Ultra High Sensitivity Eval Kit (50 ct), 1500 Thin wall PCR tubes DeNovix 2 0 uL Pipette",7,incoming,1,unit,770000,770000,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,24-02-0047,03/20/2019,,Serviceable
1051049990,Flourospectrometer,DeNovix,S/N: 03881,"Flourospectrometer, DeNovix DS-11 FX Spectrophotometer/Fluorometer w/ SN:03881, 1 uL UV-Vis (190-840 nm), Four Channel Fluorescence, Stand-Alone, Wi-Fi, Ethernet, USB, AndroidTM operating system featuring intuitive DeNovix EasyAppsTM software, Stand alone system - no separate PC or software installation is required, Ethernet, WiFi and USB connectivity, Brilliant 7"" Hi-Definition, glove-compatible touchscreen, Outstanding performance measuring proteins, 0 5 to 1 ul samples, Ultra high absorbance- up to 25, 000 ng/ul dsDNA or 75U mg/ml BSA, Full spectrum UV-Vis analysis (190-840 nm) for microvolume, 4 channel Fluorescence mode, Small footprint only 20 x 33 cm, AutoRun function, 4 second measurement time, Maintenance and calibration free, Inclusions: 1 pc Nicotinic acid verification fluid (1 0 ml snap top ampoule), DeNovix Starter Kit: DeNovix dsDNA Broad range Kit (250 ct), dsDNA High Sensitivity Eval Kit (50 ct) dsDNA Ultra High Sensitivity Eval Kit (50 ct), 1500 Thin wall PCR tubes DeNovix 2 0 uL Pipette (P737, 000), with 1 Unit HP9116C 3KT 3KVA UPS with SN: 181215-1203610013 (P33, 000)",7,incoming,1,unit,770000,770000,Corporate,Marlon Garcillano,Roel R. Suralta,,Initial Stock,23-08-0036,03/20/2019,,Serviceable
1051072708,Fluorometer,Thermo Scientific,S/N: 2322624030106,"Qubit 4 Fluorometer, S/N:2322624030106                         Technical and Scientific Equipment
Fluorometer for DNA, RNA, and Protein Quantification
Qubit 4 Starter Packages
Cat No Q33239

Sample Volume: 1 to 20uL

Includes: Fluorometer, Assay tubes, Assay Kit, Excitation Wavelength: 470 nm (Blue LED), 635nm (Red LED)

- Qubit 4 Fluorometer with WiFi (Cat No Q33238)
- Qubit Assay Tubes, set of 500 (Cat No Q32856)
- Qubit 4 System Verification assay Kit, 50 assays (Cat No Q33237)
- Qubit 1X dsDNA HS Assay Kit, 100 assays (Cat No Q33230)
- Qubit 1X dsDNA BR Assay Kit, 100 assays (Cat No Q33265)
- Qubit RNA IQ Assay Kit, 75 assays (Cat No Q33221)
- Qubit RNA HS Assay Kit, 100 assays (Cat No Q32852)
- Qubit RNA BR Assay Kit, 100 assays (Cat No Q10210)
- Qubit Protein BR Assay Kit, 100 assays (Cat No A50668)

Additional: Qubit Assay Tubes, set of 500 (Cat No 32856), (2kits) Qubit RNA IQ Assay Kit, 75 assays (Cat No Q33221), (3kits) Qubit RNA BR Assay Kit, 100 assays (Cat No Q10210)

Warranty:
1 Parts and Components: Two (2) years
2 Services: One (1) Preventive Maintenance and Calibration

Qubit 4 Fluorometer, S/N:2322624030106
Property Tag #: 19674",7,incoming,1,unit,595000,595000,Corporate,Editha V. Evangelista,Arlen A. Dela Cruz,,Initial Stock,24-12-0091,11/29/2024,Molecular Genetics Room,Serviceable
1051049939,Freeze Dryer,Labconco,S/N: 190169589,"Freeze dryer, Labconco 6 Liter (-84°C) Console Freeze Dryer w/ SN:190169589, Catalog no 710611010, Two 1/3 hp or 3/4 hp HCFC/CFC-free refrigeration systems cool collector to -84 °C (-119 °F), Collectors reaching -84 °C include stainless steel lid, Upright stainless steel collector coil, Collector lid, 3/4"" thick, 5"" capacitive touch screen with Lyo-Works OS: -Real tune display of collector temperature, vacuum level and optional End-Zone end point detection, Vacuum break valve, Patented* moisture sensor, Console cabinet with interior space for vacuum pump and two-piece, removable front panel with viewing window Stainless steel and powder-coated steel exterior, Clear acrylic chamber lid, 3/4"" thick, with neoprene gasket, UL Standard 61010-1 (115/230V, 60 Hz models), CAN/CSA C22 2 No 61010-1 (115/230V, 60 Hz models), CE Conformity marking (230V, 50 Hz models), inclusions: Combination Vacuum Pump #7584002, Tall Clear Drying Chamber #7318700, Vacuum Pump Oil #7584300 and Socomec ITY2-TW030B 2000VA-3000VA UPS-AVR",7,incoming,1,unit,1441875,1441875,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,23-02-0046,03/12/2019,,Serviceable
1051049940,Freeze Dryer,Labconco,S/N: 190169600,"Freeze dryer, Labconco 4 5L Benchtop Freeze dryer w/ SN:190169600, Cat#720401010, Upright stainless steel collector coil, Collector lid, 3/4"" thick, has neoprene gasket and 3"" dia Port to connect drying accessories, 5"" capacitive touch screen with Lyo-Works OS: -Data logging stores and displays data in table or graph format, and may be exported via USB, Hot gas defrost with auto shut off at 65° C (149° F), Vacuum break valve, Patented moisture sensor, UL Standard 61010-1 (115/230V, 60 Hz models), CAN/CSA C22 2 No 61010-1 (115/230V, 60 Hz models), CE Conformity marking (230V, 50 Hz models), inclusions: Combination Vacuum Pump #7584002, 12-Port Drying Chamber #7522800, 12 x Adapter, glass, straight #7545200, Fast Freeze Flask, 600ml #7540800, Vacuum Pump Oil #7584300, and Socomec ITY2-TW030B 2000VA-3000VA UPS-AVR (P1, 556, 625), with LABCONCO Ampule Pod, allow multiple ampules to attach to a single drying chamber or manifold valve port to maximize sample capacity Polypropylene base with 15 silicone tubing ports, 15 plugs and two clamps Include one straight stainless steel adapter for connection to a drying accessory valve port Compatible with Labconco Lyophilizers, Includes: Oxygen/Natural Gas Sealing torch #7578500, Specifically designed for flame sealing freeze dry ampules Seals all types of heat-resistant glass Connects to natural gas, butane or propane and oxygen with 1/4in ID hose connectors, One (1) pack Pre-scored Flat Bottom, 1ml (100/pk) #7570610, One (1) pack Pre-scored Flat Bottom, 2ml (100/pk) #7570810 =, One (1) pack Pre-scored Flat Bottom, , 10ml (100/pk) #7571210 (P158, 535)",7,incoming,1,unit,1715160,1715160,Corporate,,Roel R. Suralta,,Initial Stock,24-11-0056,03/12/2019,,
1051045572,Freezer,Fujidenzo,SUD220A,"Freezer, Fujidenzo USHOWCASE SUD220A, SN: 31609010000136880581, 22cu Ft, color white 1981 x 1181 x 584mm dimension, 210 Wattage, 2 door showcase Upright or Beverage Cooler/ 7-level temperature control, clean back design door, double glass door, Internal lamp, Recessed handle, Keylock, 6 adjustable wire shelves",7,incoming,1,unit,53000,53000,Corporate,Rhona Jane B. Fabros,Reynante L. Ordonio,,Initial Stock,23-10-0019,12/29/2016,,Serviceable
1051049947,Freezer,ZK Meiling,S/N: 190130611,"Freezer, DW-HL678S 86°C Ultra-Low Temperature Freezer w/ SN:190130611, ZK Meiling, China, 678L Effective volume, 1450 W Input Power, -10°C to -86°C, External dimensions (W x D x H) mm: 1090 x 1025 x 1955, Internal dimensions (W x D x H) mm: 750 x 696 x 1286, Net Weight: 330Kg, Inventory Rack (Model & Qty): ZKL304-552B-CT: 20, Inventory 2nd Box (pc): 5*5*20=500, Inventory 2ml Vial (pc): 50000, Audible and visual alarm, High or low temperature alarm, Door open alarm, power failure alarm, etc , Turn-on delay and stopping interval protection, Keyboard lock and password protection, Inclusions: Compatible UPS with AVR anti-surge – compatible to run the machine for at least 3-4 hrs, or CO2 backup system with complete accessories, or LN2 backup system with complete accessories",7,incoming,1,unit,849000,849000,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,23-02-0045,03/14/2019,,Needing Repair
1051049948,Freezer,ZK Meiling,S/N: 190130612,"Freezer, DW-HL678S 86°C Ultra-Low Temperature Freezer w/ SN:190130612, ZK Meiling, China, 678L Effective volume, 1450 W Input Power, -10°C to -86°C, External dimensions (W x D x H) mm: 1090 x 1025 x 1955, Internal dimensions (W x D x H) mm: 750 x 696 x 1286, Net Weight: 330Kg, Inventory Rack (Model & Qty): ZKL304-552B-CT: 20, Inventory 2nd Box (pc): 5*5*20=500, Inventory 2ml Vial (pc): 50000, Audible and visual alarm, High or low temperature alarm, Door open alarm, power failure alarm, etc , Turn-on delay and stopping interval protection, Keyboard lock and password protection, Inclusions: Compatible UPS with AVR anti-surge – compatible to run the machine for at least 3-4 hrs, or CO2 backup system with complete accessories, or LN2 backup system with complete accessories",7,incoming,1,unit,849000,849000,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,23-02-0045,03/14/2019,,Serviceable
1051049949,Freezer,ZK Meiling,S/N: 190130612,"Freezer, DW-HL678S 86°C Ultra-Low Temperature Freezer w/ SN:190130612, ZK Meiling, China, 678L Effective volume, 1450 W Input Power, -10°C to -86°C, External dimensions (W x D x H) mm: 1090 x 1025 x 1955, Internal dimensions (W x D x H) mm: 750 x 696 x 1286, Net Weight: 330Kg, Inventory Rack (Model & Qty): ZKL304-552B-CT: 20, Inventory 2nd Box (pc): 5*5*20=500, Inventory 2ml Vial (pc): 50000, Audible and visual alarm, High or low temperature alarm, Door open alarm, power failure alarm, etc , Turn-on delay and stopping interval protection, Keyboard lock and password protection, Inclusions: Compatible UPS with AVR anti-surge – compatible to run the machine for at least 3-4 hrs, or CO2 backup system with complete accessories, or LN2 backup system with complete accessories",7,incoming,1,unit,849000,849000,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,23-02-0045,03/14/2019,,Needing Repair
1051051048,Freezer,Haier,S/N: ...0005,"Freezer, Haier DW-40L508 Laboratory freezer w/ SN:BE05T2EAV00QJK9J0005, 490L capacity, 220/50 220/60 Voltage/Frequency, Manual Defrost Mode, 430W power, 42dBA Noise Level, 20 - 40 degree Celcius Temp Range, Interior Dimensions(W*D*H): 685*610*1228(mm), Exterior Dimensions(W*D*H): 940*845*1860(mm), Packing Dimensions(W*D*H): 997*927*2044(mm), Upright cabinet, With USB interface that can be used for backup memory, Easy calibration through the control panel Exterior cabinet: galvanized steel with anti-microbial powder coated, Interior: stainless steel, Microprocessor control, digital display of temp , Imported high efficiency compressor, CFC-free Refrigerant, Germany EBM brand Fan, high density insulation foam, Evaporation and Condenser system, guarantee freezing, efficiency and uniformity of temp ; Ergonomic design, more reliable and easier to operate, High Density insulation foam, Includes compatible UPS with AVR, Storage Containers: 6 pcs , (Upper), 4 pcs (Lower) and Data Logger",7,incoming,1,unit,500000,500000,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,23-02-0050,11/25/2019,,Serviceable
1051051049,Freezer,Haier,S/N: ...0003,"Freezer, Haier DW-40L508 Laboratory freezer w/ SN:BE05T2EAV00QJK9J0003, 490L capacity, 220/50 220/60 Voltage/Frequency, Manual Defrost Mode, 430W power, 42dBA Noise Level, 20 - 40 degree Celcius Temp Range, Interior Dimensions(W*D*H): 685*610*1228(mm), Exterior Dimensions(W*D*H): 940*845*1860(mm), Packing Dimensions(W*D*H): 997*927*2044(mm), Upright cabinet, With USB interface that can be used for backup memory, Easy calibration through the control panel Exterior cabinet: galvanized steel with anti-microbial powder coated, Interior: stainless steel, Microprocessor control, digital display of temp , Imported high efficiency compressor, CFC-free Refrigerant, Germany EBM brand Fan, high density insulation foam, Evaporation and Condenser system, guarantee freezing, efficiency and uniformity of temp ; Ergonomic design, more reliable and easier to operate, High Density insulation foam, Includes compatible UPS with AVR, Storage Containers: 6 pcs , (Upper), 4 pcs (Lower) and Data Logger",7,incoming,1,unit,500000,500000,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,23-02-0050,11/25/2019,,Serviceable
1051051050,Freezer,Haier,S/N: ...0011,"Freezer, Haier DW-40L508 Laboratory freezer w/ SN:BE05T2EAV00QJK9J0011, 490L capacity, 220/50 220/60 Voltage/Frequency, Manual Defrost Mode, 430W power, 42dBA Noise Level, 20 - 40 degree Celcius Temp Range, Interior Dimensions(W*D*H): 685*610*1228(mm), Exterior Dimensions(W*D*H): 940*845*1860(mm), Packing Dimensions(W*D*H): 997*927*2044(mm), Upright cabinet, With USB interface that can be used for backup memory, Easy calibration through the control panel Exterior cabinet: galvanized steel with anti-microbial powder coated, Interior: stainless steel, Microprocessor control, digital display of temp , Imported high efficiency compressor, CFC-free Refrigerant, Germany EBM brand Fan, high density insulation foam, Evaporation and Condenser system, guarantee freezing, efficiency and uniformity of temp ; Ergonomic design, more reliable and easier to operate, High Density insulation foam, Includes compatible UPS with AVR, Storage Containers: 6 pcs , (Upper), 4 pcs (Lower) and Data Logger",7,incoming,1,unit,500000,500000,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,23-02-0050,11/25/2019,,Serviceable
1051051051,Freezer,Haier,S/N: ...0012,"Freezer, Haier DW-40L508 Laboratory freezer w/ SN:BE05T2EAV00QJK9J0012, 490L capacity, 220/50 220/60 Voltage/Frequency, Manual Defrost Mode, 430W power, 42dBA Noise Level, 20 - 40 degree Celcius Temp Range, Interior Dimensions(W*D*H): 685*610*1228(mm), Exterior Dimensions(W*D*H): 940*845*1860(mm), Packing Dimensions(W*D*H): 997*927*2044(mm), Upright cabinet, With USB interface that can be used for backup memory, Easy calibration through the control panel Exterior cabinet: galvanized steel with anti-microbial powder coated, Interior: stainless steel, Microprocessor control, digital display of temp , Imported high efficiency compressor, CFC-free Refrigerant, Germany EBM brand Fan, high density insulation foam, Evaporation and Condenser system, guarantee freezing, efficiency and uniformity of temp ; Ergonomic design, more reliable and easier to operate, High Density insulation foam, Includes compatible UPS with AVR, Storage Containers: 6 pcs , (Upper), 4 pcs (Lower) and Data Logger",7,incoming,1,unit,500000,500000,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,23-02-0050,11/25/2019,,Serviceable
1051072833,Freezer,Thermo Fisher,S/N: 23CDT4C0124B0402,"ThermoFisher Ultra-Low Freezer
S/N: 23CDT4C0124B0402 Technical and Scientific Equipment
Ultra-Low Freezers, ThermoFisher Scientific, TDE30086FD
300-Box Capacity, 208-230V, 60Hz:
Type: Ultra-Low Freezer, Upright
Capacity (English): 14 9 cu Ft , Capacity (Metric): 422 L
Temperature Range: -50Â°C to -86Â°C
Door Style: Outer (1), Inner (4)
No Of Doors: 1
Inner Doors: 4
Insulation: Vacuum Insulation Panels (VIP) +
Water-Blown Polyurethane Foam (SNAP-compliant)
Interior: Stainless Steel
Shelves: 3
Capacity (English) Shelf: 125 lb Capacity (Metric) Shelf: 57 kg
Certifications/Compliance: cULus
Style: Upright
Display: HIC 5 6 in 7-segment display with
capacitive touch buttons
Defrost: Manual
Dimensions: (DxWxH)
Exterior 38 5 x 23 x 78 in (97 7 x 58 4 x 198 1 cm)
Dimensions: (D x W x H)
Interior 28 3 x 17 8 x 51 2 in (71 9 x 45 2 x 130 1 cm)
Monitoring Options: Alarm, Recorder
Setpoint Security: Yes
Amperage: 5 6/15 A
Plug Type: NEMA 6-15
Voltage: 208/230 V
Electrical Requirements:
208 - 230 V 60 Hz
Frequency: 60 Hz
Green Features:
Energy Efficient
Vial Capacity: 30, 000 x 2mL
Compressor: H-drive
Refrigerant: R290 (1st stage), R170 + R290 mix (2nd stage)
Shipping Weight: (English): 712 lb Shipping Weight: (Metric): 323 kg
Weight (English): 622 lb , Weight (Metric): 282 kg
Holds: 2 in Boxes (300)
Rack Capacity: 6

Warranty: One (1) year
warranty against manufacturer defect

ThermoFisher Ultra-Low Freezer
S/N: 23CDT4C0124B0402
Property Tag#: 19705
5KVA AVR, S/N: RP5-000262
QR#:60182
5KVA Isolation Transformer, S/N: 0524-0764
QR#:60183",7,incoming,1,unit,638000,638000,Corporate,Nonawin B. Lucob-Agustin,Roel R. Suralta,,Initial Stock,25-01-0023,01/07/2025,Freezer Room,Serviceable
1.01E+16,Freezer,Haier,S/N: BE05T4EAV00QJN960023,"Technical and Scientific Equipment, Freezer
HAIER DW-40L508 Specifications: -Type: Ultra-Low Freezer, Upright -Capacity (Metric): 490 L -Temperature Range: -20 degree C to -40 degree C -Door Style: Outer (2) -No. of Doors: 2 -Interior: Stainless Steel -Shelves: 10 -Certifications/Compliance: CE Validated -Climate class: 4 -Style: Upright Deep Freezer -Display: LED -Controller: microprocessor -Defrost: Manual Defrost Mode -Exterior Dimensions (W*D*H): 940*845*1860(mm) 37.0*33.3*73.2(in -Interior Dimensions (W*D*H): 685*610*1228(mm) 27.0*24.0*48.3(in) -Packing Dimensions (W*D*H): 997*927*2044(mm) 39.3*36.5*80.5(in) -Monitoring Options: Alarm Functions: Intelligent alarm High/low temperature, power failure, high ambient temp, sensor error, low battery, remote alarm - Lockable design - Power Supply (Voltage) 220~240V; 208-230 V for 60Hz; 220~240 for 50hz -Frequency: 50/60 Hz -Power (W): Power wattage of 285 -Electrical Current (A) of 2.9/5/6 -Power connection type: Y -Anti-shock safety classification: Classification of electric shockproof protection -Green Features: Energy Efficient -Foaming agent: CP/IP -Refrigerant: R134a, CFC-Free -Weight (Metric): 164 kg -Accessories: caster, foot, test hole, 10 drawers, USB interface, temperature recorder -Durable refrigeration: shelf style evaporator, fast colling speed -Six alarm functions: high/ low temperature, power failure, high ambient temp, sensor error, low battery, remote alarm"" Warranty: 1.Parts and Components: Two (2) years 2.Services: Two (2) years Inclusions: 1. With Isolation Transformer and AVR (Compatible with the unit) 2. Two (2) pairs of cryogenic gloves (compatible with the ultra-low freezer) 3. Storage Containers: 6 pcs, (Upper), 4 pcs (Lower) 4. Inclusive of HETL-01 Haier Data Logger Other Requirements: 1. Haier is a well-established company since 1984 this brand is in the Philippine market for more than 15 years 2. With Two (2) years warranty and One (1) year preventive maintenance and calibration certificate valid for one (1) year HAIER DW-40L508 FREEZER, S/N:BE05T 4EAV0 0QJN9 60023 Property Tag#: 19783 AVR: QR#: 64347",7,incoming,1,unit,658950,658950,Corporate,Nonawin L. Agustin,Reynante L. Ordonio,,Initial Stock,2025-06-0102,05/26/2025,Freezer Room,Serviceable
1051049499,Gel Documentation,Syngene,S/N: DR4V4/1056,"Gel Documentation System, Syngenel GBox Chemi XRQ SN:DR4V4/1056, Origin: UK, 230v, 60Hz, w/ GX2530LM-E Transilluminator (25x30cm; 302/365nm) 230v, Convertblue-2530 UV to Blue light converter 25x30cm and GX-Convert5 Visible light converter, 30 5x33cm, 1 set of spare UV Lamp",7,incoming,1,unit,1062290,1062290,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,23-09-0018,12/28/2018,,Serviceable
1051047346,Gel Documentation System,Labnet,S/N: E1499,"Gel Documentation System, Labnet GDS-1302 Enduro GDS Imaging System SN:E1499, 302nm- universal Voltage, 5MP (2592x1944) Scientific grade Sensor, 8mm, F1 4 hands free lens with smart capture technology Lens, built in UV Transilluminator with safety cut-off switch Cabinet, 34 6x31 1x68 6cm Dimensions, with 1 unit of Dell Inspiron 14 3000 series Laptop (i5 processor) SN:DK7XXD2, 1 GDS-12019 White Light Conversion Tray, 1 GDS-12020 Blue light Conversion Screen, 1 GDS 12018 Clear Gel Tray, 1 GDS-TL1D-1 TotalLab 1D 1 User License, 1 unit of Hossoni SVC-1500 AVR sirg servo type w/ power on delay Va No K1204575, 1 UPS 1200watts, and 1 HP Deskjet ink advantage 2135 Printer All in One SN:CN73M48280
Surrendered: E2025-03-0054 Laptop, E2025-05-0080 (Imaging System, UPS, and AVR)",7,incoming,1,unit,560045,560045,Corporate,,Reynante L. Ordonio,,Initial Stock,23-03-0026,11/10/2017,,Unserviceable
1051069855,Gel Documentation System,Bio-Rad,S/N: 730BRI3320,"Bio-Rad Gel Doc Go S/N#:730BRI3320
Technical and Scientific Equipment, Gel Documentation System, Bio-Rad Gel Doc Go Imaging System with Image Lab Touch Software, S/N#:730BRI3320, White sample tray for Gel Doc Go Imaging System, Pkg of 1, S/Nt#:12012165, Blue sample tray for Gel Doc Go Imaging System, Pkg of 1, S/N#:12012160, UV Shield for Gel Doc Go, S/N#:4600163996, 1 Unit of DesktopCOMPUTER, S/N#:DTVVTSP00Y2100046C3000, 1 Unit Printer:Print Scan Copy, S/N#:CN25A9D0R0, 1 Unit UPS (2 kVa), S/N#:40209002105, AVR (2 kVa), SN#:21PSX71128",7,incoming,1,unit,2200000,2200000,Corporate,Marlon C. Garcillano,Reynante L. Ordonio,,Initial Stock,2025-06-0034,08/22/2022,,Serviceable
1051072709,Genetic Analyzer,Thermo Fisher,S/N: 232003574,"SeqStudio Genetic Analyzer, S/N: 232003574 Technical and Scientific Equipment
SeqStudio Genetic Analyzer

Instrument specifications: Number of capillaries: 4
Number of dyes: 6 (Custom Build)
Sample format: 96-well standard plate and standard 8-tube strips
Applications: Sanger sequencing (next-generation sequencing (NGS) confirmation, indel analysis, heterozygote detection, minor variant detection, microbial identification, genome editing verification)
Fragment analysis (microsatellite analysis, compatible with MLPA™ PCR, Applied Biosystems™ SNaPshot™ applications, cell
line authentication)
Dimensions (W x D x H): 49 5 x 64 8 x 44 2 cm
Weight: 53 6 kg
Power input: 100–240 V
Internal hard drive storage : 128 GB, approximately 3, 500 injections or 14, 000 reactions
On-instrument tracking: Radio-frequency identification (RFID)
Secondary analysis: • Applied Biosystems™ Sequence Analysis Software
• Applied Biosystems™ SeqScape™ Software
• Applied Biosystems™ Variant Reporter™ Software
• Applied Biosystems™ GeneMapper™ Software
• Applied Biosystems™ Minor Variant Finder Software
• Applied Biosystems™ Analysis Modules (Quality Check, Variant Analysis, Peak Scanner, Microsatellite Analysis, and Next-Generation Confirmation)
on Connect platform

Cartridge Specifications:
Capillary array length: 28 cm*
Maximum number of injections/
reactions: Up to 125 injections/500 reactions or samples (Applied Biosystems™ SeqStudio™ Cartridge v1)
Up to 250 injections/1, 000 reactions or samples (SeqStudio Cartridge v2)
Polymer type: Applied Biosystems™ POP-1™ polymer (for performing sequencing and fragment analysis)
Shelf life: 4 months (SeqStudio Cartridge v1) or 6 months (SeqStudio Cartridge v2) after opening
Storage: 2–8°C
On-instrument tracking: RFID
Recycling: For more details, go to thermofisher Com/seqstudiorecycling&quot;

SeqStudio Genetic Analyzer, S/N: 232003574
Property Tag #: 19675
Desktop Computer, S/N: DHLX1V3
QR#:60112
UPS, S/N: 10002702312
QR#:60113",7,incoming,1,unit,6405000,6405000,Corporate,,Reynante L. Ordonio,,Initial Stock,24-12-0085,11/29/2024,General Equipment Area,Serviceable
1051049847,Geno Grinder,SPEX Sample Prep,S/N: 11080,"Geno Grinder, SPEX SAMPLE PREP Geno Grinder with SN: 11080, Product Code: 2010-230, with 1x Nesting tray for adjustable clamp assembly for 2010 geno/grinder PN 2189T, 25x 96-well titer plate, 2 4mL, square wells PN 2200, 25x Cap-Mat for 2200 titer plate PN 2201, 1x grinding ball dispenser PN 2100, 1 bag grinding balls 5/32"" (4mm) bag of 2500 PN 2150, 1x foam holder for 50mL centrifuge tubes PN 2196-16-PE, 1x 10kVA AVR w/ SN: 1811PS93154 and 1x 6kVA UPS w/ SN: 900061811070039",7,incoming,1,unit,1600000,1600000,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,23-02-0046,03/05/2019,,Serviceable
1051049848,Geno Grinder,SPEX Sample Prep,S/N: 11080,"Geno Grinder, SPEX SAMPLE PREP Geno Grinder with SN: 11080, Product Code: 2010-230, with 1x Nesting tray for adjustable clamp assembly for 2010 geno/grinder PN 2189T, 25x 96-well titer plate, 2 4mL, square wells PN 2200, 25x Cap-Mat for 2200 titer plate PN 2201, 1x grinding ball dispenser PN 2100, 1 bag grinding balls 5/32"" (4mm) bag of 2500 PN 2150, 1x foam holder for 50mL centrifuge tubes PN 2196-16-PE, 1x 10kVA AVR w/ SN: 1811PS93166 and 1x 6kVA UPS w/ SN: 900061811070040",7,incoming,1,unit,1600000,1600000,Corporate,Ma. Johna C. Duque,Roel R. Suralta,,Initial Stock,23-02-0046,03/05/2019,,Serviceable
